Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date
LearnTrials,https://www.crunchbase.com/organization/learntrials,Seed,20000,7/24/14
LendEDU.com,https://www.crunchbase.com/organization/shoptutors,Seed,20000,8/5/14
Letsmake,https://www.crunchbase.com/organization/letsmake,Seed,20000,9/1/14
LifeCareSim,https://www.crunchbase.com/organization/lifecaresim,Seed,20000,9/1/12
Lifecycle,https://www.crunchbase.com/organization/lifecycle,Seed,20000,12/2/15
Lifecycle,https://www.crunchbase.com/organization/lifecycle,Seed,20000,7/18/14
Lifecycle,https://www.crunchbase.com/organization/lifecycle,Seed,20000,9/1/15
LIFX,https://www.crunchbase.com/organization/lifx,Seed,20000,9/1/12
linkedí_,https://www.crunchbase.com/organization/linked-2,Seed,20000,10/1/14
LittleLane,https://www.crunchbase.com/organization/littlelane,Seed,20000,2/15/16
LiveBy,https://www.crunchbase.com/organization/myblock,Seed,20000,5/1/15
LocalLux,https://www.crunchbase.com/organization/locallux,Seed,20000,6/9/14
LookAllure,https://www.crunchbase.com/organization/lookallure,Seed,20000,5/1/13
LookIt,https://www.crunchbase.com/organization/lookit,Seed,20000,7/18/14
Luciding Inc,https://www.crunchbase.com/organization/luciding-inc,Seed,20000,9/1/15
LuckyPennie,https://www.crunchbase.com/organization/luckypennie,Seed,20000,7/18/14
Luminate Health,https://www.crunchbase.com/organization/luminate-health,Seed,20000,1/1/13
LUXLOCK,https://www.crunchbase.com/organization/chatally,Seed,20000,11/1/16
LynxFit,https://www.crunchbase.com/organization/lynxfit-for-google-glass,Seed,20000,7/1/14
LynxFit,https://www.crunchbase.com/organization/lynxfit-for-google-glass,Seed,20000,10/15/14
MailLift,https://www.crunchbase.com/organization/maillift,Seed,20000,5/31/13
Mamaya,https://www.crunchbase.com/organization/mamaya,Seed,20000,4/2/14
Mapistry,https://www.crunchbase.com/organization/mapistry,Seed,20000,2/2/15
matchbox.io,https://www.crunchbase.com/organization/matchbox-io,Seed,20000,2/1/15
MediQuire,https://www.crunchbase.com/organization/mediquire,Seed,20000,1/1/14
MedPilot,https://www.crunchbase.com/organization/medpilot,Seed,20000,7/1/15
MeetingSift,https://www.crunchbase.com/organization/livesift,Seed,20000,10/31/13
Men's Style Lab,https://www.crunchbase.com/organization/mens-style-lab,Seed,20000,1/2/14
Minded,https://www.crunchbase.com/organization/minded,Seed,20000,4/2/13
Mixer,https://www.crunchbase.com/organization/beam-10,Seed,20000,2/23/16
Modern Movement,https://www.crunchbase.com/organization/modern-movement,Seed,20000,7/18/14
Modulus,https://www.crunchbase.com/organization/modulus,Seed,20000,7/2/12
Moving Analytics,https://www.crunchbase.com/organization/moving-analytics,Seed,20000,5/1/13
Moving Analytics,https://www.crunchbase.com/organization/moving-analytics,Seed,20000,2/5/15
MynewMD,https://www.crunchbase.com/organization/mynewmd,Seed,20000,1/14/13
Nekst,https://www.crunchbase.com/organization/nekst,Seed,20000,11/1/14
New Home Marketing Services,https://www.crunchbase.com/organization/new-home-marketing-services,Seed,20000,10/1/13
NextHealth Technologies,https://www.crunchbase.com/organization/nexthealth-technologies,Seed,20000,5/1/16
Nextlanding,https://www.crunchbase.com/organization/nextlanding,Seed,20000,1/1/13
Nobl,https://www.crunchbase.com/organization/nobl,Seed,20000,6/2/13
Nopical,https://www.crunchbase.com/organization/nopical,Seed,20000,4/15/15
norin.tv,https://www.crunchbase.com/organization/norin-tv,Seed,20000,8/20/13
NoviMedicine,https://www.crunchbase.com/organization/novimedicine,Seed,20000,6/1/12
Nurep,https://www.crunchbase.com/organization/nurep-inc,Seed,20000,1/1/13
NuSkool,https://www.crunchbase.com/organization/nuskool,Seed,20000,9/10/12
NuSkool,https://www.crunchbase.com/organization/nuskool,Seed,20000,3/15/13
OhMD,https://www.crunchbase.com/organization/ohmd,Seed,20000,7/1/14
Ombitron,https://www.crunchbase.com/organization/ombitron,Seed,20000,4/22/13
Oncora Medical,https://www.crunchbase.com/organization/oncora-medical,Seed,20000,1/23/15
OneMorePallet,https://www.crunchbase.com/organization/onemorepallet,Seed,20000,6/1/13
OpenHomes,https://www.crunchbase.com/organization/openhomes,Seed,20000,5/31/13
Optyn,https://www.crunchbase.com/organization/optyn,Seed,20000,5/31/13
Orchestrate,https://www.crunchbase.com/organization/orchestrate-io,Seed,20000,7/23/13
Orzata,https://www.crunchbase.com/organization/orzata,Seed,20000,4/17/13
Osurv,https://www.crunchbase.com/organization/osurv,Seed,20000,3/21/12
Outfield,https://www.crunchbase.com/organization/outfield,Seed,20000,5/19/14
OYE! Business Intelligence,https://www.crunchbase.com/organization/oye,Seed,20000,9/4/13
Padinmotion,https://www.crunchbase.com/organization/padinmotion,Seed,20000,1/14/13
Pagevamp,https://www.crunchbase.com/organization/pagevamp,Seed,20000,6/19/13
Panopticon Laboratories,https://www.crunchbase.com/organization/panopticon-laboratories,Seed,20000,9/4/13
Papertale,https://www.crunchbase.com/organization/retryon,Seed,20000,6/1/13
Partpic,https://www.crunchbase.com/organization/partpic,Seed,20000,9/5/14
Peso,https://www.crunchbase.com/organization/peso,Seed,20000,9/3/15
Pharmly,https://www.crunchbase.com/organization/pharmly,Seed,20000,4/22/13
PhoRent,https://www.crunchbase.com/organization/phorent,Seed,20000,2/6/13
Pickle,https://www.crunchbase.com/organization/pickle-3,Seed,20000,11/11/14
Pixifly,https://www.crunchbase.com/organization/pixifly,Seed,20000,7/18/14
Play-it Health,https://www.crunchbase.com/organization/play-it-health,Seed,20000,6/10/15
Play-it Health,https://www.crunchbase.com/organization/play-it-health,Seed,20000,1/12/16
Players' Lounge,https://www.crunchbase.com/organization/players-lounge,Seed,20000,12/13/16
PopUpsters,https://www.crunchbase.com/organization/popupsters,Seed,20000,6/11/14
Position Health,https://www.crunchbase.com/organization/position-health,Seed,20000,7/1/15
PotGuide,https://www.crunchbase.com/organization/potguide,Seed,20000,4/1/15
Prenovate,https://www.crunchbase.com/organization/prenovate,Seed,20000,6/7/15
Prepify,https://www.crunchbase.com/organization/prepify,Seed,20000,5/19/14
Present,https://www.crunchbase.com/organization/present-tv,Seed,20000,6/1/13
ProDay,https://www.crunchbase.com/organization/proday,Seed,20000,8/24/15
Produce Run,https://www.crunchbase.com/organization/produce-run,Seed,20000,8/5/14
PromoRepublic,https://www.crunchbase.com/organization/promorepublic,Seed,20000,1/10/13
ProofPilot,https://www.crunchbase.com/organization/proofpilot,Seed,20000,1/1/14
Pros' Corner,https://www.crunchbase.com/organization/professionals-corner,Seed,20000,1/1/14
psocratic,https://www.crunchbase.com/organization/aaron-windfield,Seed,20000,7/1/15
PulseBeat,https://www.crunchbase.com/organization/pulsebeat,Seed,20000,1/1/14
PYA Analytics,https://www.crunchbase.com/organization/pya-analytics,Seed,20000,7/7/15
Qlika,https://www.crunchbase.com/organization/qlika,Seed,20000,3/15/13
Quack,https://www.crunchbase.com/organization/quack-2,Seed,20000,7/18/14
Quality Renters,https://www.crunchbase.com/organization/quality-renters,Seed,20000,1/1/15
Quantified Ag,https://www.crunchbase.com/organization/quantified-ag,Seed,20000,6/1/14
Quantified Vapor,https://www.crunchbase.com/organization/quantified-vapor,Seed,20000,3/1/16
Quic,https://www.crunchbase.com/organization/quic,Seed,20000,4/10/14
Quietyme,https://www.crunchbase.com/organization/quietyme,Seed,20000,1/4/13
QuikForce,https://www.crunchbase.com/organization/quikforce,Seed,20000,9/30/14
Quitbit,https://www.crunchbase.com/organization/quitbit,Seed,20000,11/1/13
RaftOut,https://www.crunchbase.com/organization/raftout,Seed,20000,2/28/13
Rally Fit,https://www.crunchbase.com/organization/rally-fit,Seed,20000,7/19/14
Rangeenroute,https://www.crunchbase.com/organization/rangeenroute,Seed,20000,3/1/15
RC Ski,https://www.crunchbase.com/organization/rc-ski,Seed,20000,3/1/15
Re-APP,https://www.crunchbase.com/organization/re-app,Seed,20000,8/5/14
Reactful,https://www.crunchbase.com/organization/reactful,Seed,20000,4/15/13
"Really Really, Inc.",https://www.crunchbase.com/organization/really-really-inc,Seed,20000,11/1/13
Realync,https://www.crunchbase.com/organization/realync,Seed,20000,6/2/12
Recovr,https://www.crunchbase.com/organization/recovr,Seed,20000,7/19/14
ReferWell,https://www.crunchbase.com/organization/referwell,Seed,20000,7/1/14
reKode Education,https://www.crunchbase.com/organization/rekode-education,Seed,20000,7/24/14
Repair Report,https://www.crunchbase.com/organization/repair-report,Seed,20000,5/1/13
REPP,https://www.crunchbase.com/organization/repp,Seed,20000,7/1/12
ResponsiveAds,https://www.crunchbase.com/organization/responsiveads,Seed,20000,2/22/16
Retention,https://www.crunchbase.com/organization/retention,Seed,20000,9/1/13
ReviewTrackers,https://www.crunchbase.com/organization/review-trackers,Seed,20000,1/2/14
Revio,https://www.crunchbase.com/organization/revio,Seed,20000,1/3/14
Revio,https://www.crunchbase.com/organization/revio,Seed,20000,9/5/14
RubiconMD,https://www.crunchbase.com/organization/rubiconmd,Seed,20000,1/1/14
SavySwap,https://www.crunchbase.com/organization/savyswap,Seed,20000,5/1/14
Scanalytics Inc.,https://www.crunchbase.com/organization/scanalytics,Seed,20000,1/4/13
Scannibal,https://www.crunchbase.com/organization/scannibal,Seed,20000,6/1/15
Scholasphere,https://www.crunchbase.com/organization/scholasphere,Seed,20000,5/1/13
SeaBus,https://www.crunchbase.com/organization/seabus-2,Seed,20000,4/1/17
Seal Agreements,https://www.crunchbase.com/organization/seal-agreements,Seed,20000,4/18/16
SeamBLiSS,https://www.crunchbase.com/organization/seambliss,Seed,20000,8/1/12
Seamster.io,https://www.crunchbase.com/organization/seamster-io,Seed,20000,5/1/15
Second Light,https://www.crunchbase.com/organization/second-light,Seed,20000,7/16/13
Selly Automotive (A1 Software Group Inc),https://www.crunchbase.com/organization/a1-software-group,Seed,20000,10/17/14
SentinelOne,https://www.crunchbase.com/organization/sentinel,Seed,20000,3/15/13
"Sesh, Inc",https://www.crunchbase.com/organization/sesh-inc,Seed,20000,11/1/16
Sessions,https://www.crunchbase.com/organization/sessions,Seed,20000,1/1/12
Shelfie,https://www.crunchbase.com/organization/shelfie,Seed,20000,7/18/14
ShipBob,https://www.crunchbase.com/organization/shipbob,Seed,20000,6/1/14
ShoutOut,https://www.crunchbase.com/organization/shoutout,Seed,20000,7/18/14
SidePrize,https://www.crunchbase.com/organization/sideprize,Seed,20000,8/24/15
Signifikance,https://www.crunchbase.com/organization/signifikance,Seed,20000,2/5/15
SILVERWING,https://www.crunchbase.com/organization/silverwing,Seed,20000,9/1/14
Skillbridge,https://www.crunchbase.com/organization/skillbridge,Seed,20000,7/25/13
Skyepack,https://www.crunchbase.com/organization/skyepack,Seed,20000,12/31/12
SlickLogin,https://www.crunchbase.com/organization/slicklogin,Seed,20000,9/10/13
Smart Drivinc,https://www.crunchbase.com/organization/smart-drivinc,Seed,20000,2/14/17
"SmartStay, Inc",https://www.crunchbase.com/organization/smartstay-inc,Seed,20000,8/8/14
Smooth,https://www.crunchbase.com/organization/smooth-planner,Seed,20000,6/3/13
SocialCapital,https://www.crunchbase.com/organization/socialcapital,Seed,20000,1/30/16
SocialThreader,https://www.crunchbase.com/organization/socialthreader,Seed,20000,10/3/12
soundBYTE App,https://www.crunchbase.com/organization/soundbyte,Seed,20000,12/17/15
Soundstr,https://www.crunchbase.com/organization/soundstr,Seed,20000,7/18/14
Sovi,https://www.crunchbase.com/organization/sovi,Seed,20000,3/1/14
Sox in a Box Club,https://www.crunchbase.com/organization/sox-in-a-box-club,Seed,20000,6/1/15
"SPARE CS, INC",https://www.crunchbase.com/organization/spare-cs-inc,Seed,20000,3/1/16
SPARKITE,https://www.crunchbase.com/organization/sparkite,Seed,20000,5/1/16
"Spectator Sports, Inc.",https://www.crunchbase.com/organization/spectatorapp,Seed,20000,5/1/15
SportChirp,https://www.crunchbase.com/organization/sportchirp,Seed,20000,8/1/15
Sportwip,https://www.crunchbase.com/organization/sportwip,Seed,20000,5/19/14
Spotlight,https://www.crunchbase.com/organization/spotlight-2,Seed,20000,5/1/15
Stackery,https://www.crunchbase.com/organization/stackery,Seed,20000,1/28/17
Starbates,https://www.crunchbase.com/organization/starbates,Seed,20000,2/14/12
Startwise Inc,https://www.crunchbase.com/organization/startwise,Seed,20000,2/15/16
Stash,https://www.crunchbase.com/organization/stash-6,Seed,20000,10/5/16
"STASHLOGIX, Inc.",https://www.crunchbase.com/organization/stashlogix,Seed,20000,10/1/15
Statpay,https://www.crunchbase.com/organization/symbiosis-health,Seed,20000,7/19/12
Stirplate.io,https://www.crunchbase.com/organization/stirplate-io,Seed,20000,7/14/14
Stockpilz,https://www.crunchbase.com/organization/stockpilz,Seed,20000,10/1/15
Stories,https://www.crunchbase.com/organization/stories,Seed,20000,6/1/14
Strap,https://www.crunchbase.com/organization/strap,Seed,20000,7/18/14
Sugarwish,https://www.crunchbase.com/organization/sugarwish,Seed,20000,2/2/15
SunFunder,https://www.crunchbase.com/organization/sunfunder,Seed,20000,3/19/13
SurroundsMe,https://www.crunchbase.com/organization/surroundsme,Seed,20000,4/29/13
Swish Analytics,https://www.crunchbase.com/organization/swish-analytics,Seed,20000,8/24/15
Switchboard,https://www.crunchbase.com/organization/switchboard,Seed,20000,10/11/13
SWOL,https://www.crunchbase.com/organization/swol,Seed,20000,10/15/14
Syllabuster,https://www.crunchbase.com/organization/syllabuster,Seed,20000,2/1/12
Synappio,https://www.crunchbase.com/organization/synappio,Seed,20000,5/1/13
Synosure Games,https://www.crunchbase.com/organization/synosure-games,Seed,20000,2/4/13
TagaPet,https://www.crunchbase.com/organization/tagapet,Seed,20000,10/14/13
TalkToChef,https://www.crunchbase.com/organization/cookstream,Seed,20000,5/20/15
TalkToChef,https://www.crunchbase.com/organization/cookstream,Seed,20000,1/14/14
TapGenes,https://www.crunchbase.com/organization/tapgenes,Seed,20000,2/5/15
tapReplay,https://www.crunchbase.com/organization/tapreplay,Seed,20000,10/28/15
Teak,https://www.crunchbase.com/organization/teak,Seed,20000,10/11/13
Tealet,https://www.crunchbase.com/organization/tealet,Seed,20000,3/12/13
The Helper Bees,https://www.crunchbase.com/organization/the-helper-bees,Seed,20000,2/5/16
The Herbalista Set,https://www.crunchbase.com/organization/the-herbalista-set,Seed,20000,4/1/15
The Peak Beyond,https://www.crunchbase.com/organization/the-peak-beyond,Seed,20000,5/2/17
The PT Solution,https://www.crunchbase.com/organization/the-pt-solution,Seed,20000,7/7/15
The Roger Wilco Agency,https://www.crunchbase.com/organization/the-roger-wilco-agency,Seed,20000,10/5/15
theDrop,https://www.crunchbase.com/organization/thedrop,Seed,20000,8/20/13
ThriveStreams,https://www.crunchbase.com/organization/thrivestreams,Seed,20000,5/1/16
Tilofy,https://www.crunchbase.com/organization/tilofy,Seed,20000,5/1/13
Tixers,https://www.crunchbase.com/organization/tixers,Seed,20000,10/1/13
Tixers,https://www.crunchbase.com/organization/tixers,Seed,20000,11/1/13
Touritz,https://www.crunchbase.com/organization/touritz,Seed,20000,4/1/14
Touritz,https://www.crunchbase.com/organization/touritz,Seed,20000,11/1/13
Tow Choice,https://www.crunchbase.com/organization/tow-choice,Seed,20000,4/10/13
transOMIC,https://www.crunchbase.com/organization/transomic,Seed,20000,3/8/12
Travel Notes,https://www.crunchbase.com/organization/travel-notes,Seed,20000,10/1/14
Treatment Scores,https://www.crunchbase.com/organization/treatment-scores,Seed,20000,5/1/14
Tuloko,https://www.crunchbase.com/organization/tuloko,Seed,20000,10/1/12
UltraPress,https://www.crunchbase.com/organization/taggler,Seed,20000,5/1/13
UrbanEngineer,https://www.crunchbase.com/organization/urban-engineer,Seed,20000,12/1/16
Userto.com MMS (Marketplace Management System),https://www.crunchbase.com/organization/userto-com,Seed,20000,5/1/15
VeedMe,https://www.crunchbase.com/organization/veedme,Seed,20000,3/15/13
Venuefox,https://www.crunchbase.com/organization/venuefox,Seed,20000,8/5/14
Viirt,https://www.crunchbase.com/organization/viirt,Seed,20000,7/1/14
Vinveli,https://www.crunchbase.com/organization/vinveli,Seed,20000,8/5/14
Viziphi,https://www.crunchbase.com/organization/viziphi,Seed,20000,4/18/16
VOIQ,https://www.crunchbase.com/organization/voiq,Seed,20000,10/15/14
VRCHIVE,https://www.crunchbase.com/organization/vrchive,Seed,20000,5/21/15
Vrentin,https://www.crunchbase.com/organization/vrentin,Seed,20000,6/1/15
Vutiliti,https://www.crunchbase.com/organization/vutiliti,Seed,20000,4/1/16
WallCompass,https://www.crunchbase.com/organization/wallcompass,Seed,20000,7/11/14
Waygr,https://www.crunchbase.com/organization/waygr,Seed,20000,11/1/14
"weBounty, Inc.",https://www.crunchbase.com/organization/webounty-inc-,Seed,20000,2/28/15
WeGrow,https://www.crunchbase.com/organization/wegrow-app,Seed,20000,3/1/16
